2026-03-30 15:00:55 | INFO     | BlogApp | [Logger] Bootstrapped. Log file: logs\backend-log_20260330_150055.log
2026-03-30 15:00:58 | DEBUG    | BlogApp.Agent | [SETUP] Initialising LLM...
2026-03-30 15:00:58 | DEBUG    | BlogApp.Agent | [SETUP] LLM ready: model='llama3.2:3b'
2026-03-30 15:00:59 | INFO     | BlogApp.FastAPI | [STARTUP] Static site mounted: D:\Study\LangGraph\Workflow_27_BlogWriter\Backend\Blogs → /site
2026-03-30 15:00:59 | INFO     | BlogApp.FastAPI | [STARTUP] PostgreSQL tables ready.
2026-03-30 15:00:59 | INFO     | BlogApp.FastAPI | [STARTUP] LangGraph workflow compiled. Checkpointer DB: 'blog_hitl.db'
2026-03-30 15:11:50 | INFO     | BlogApp.FastAPI | [API] /blogs/generate — topic='All Kind of GPU Present in 2026' thread_id='70b3c571-9666-41d2-888d-f85993950ea1'
2026-03-30 15:11:50 | INFO     | BlogApp.FastAPI | [BG] Starting workflow thread='70b3c571-9666-41d2-888d-f85993950ea1' topic='All Kind of GPU Present in 2026'
2026-03-30 15:11:50 | INFO     | BlogApp.Agent | [ROUTER] ── Entering router node ──────────────────────────
2026-03-30 15:11:54 | INFO     | BlogApp.Agent | [ROUTER] Current date (IST): 2026-03-30 | Time: 15:11:54 | Year: 2026
2026-03-30 15:12:26 | INFO     | BlogApp.Agent | [ROUTER]   mode='hybrid' | needs_research=True | queries=6
2026-03-30 15:12:26 | INFO     | BlogApp.Agent | [ROUTER] ── Router node complete ────────────────────────────
2026-03-30 15:12:26 | INFO     | BlogApp.Agent | [ROUTER] Routing → 'research'
2026-03-30 15:12:26 | INFO     | BlogApp.Agent | [RESEARCH] ── Entering research node (6 queries) ──
2026-03-30 15:12:26 | DEBUG    | BlogApp.Agent | [RESEARCH] Tavily search — query='Best GPUs for gaming in 2026'
2026-03-30 15:12:26 | DEBUG    | BlogApp.Agent | [RESEARCH] Tavily search — query='Latest NVIDIA GeForce RTX 30 series GPUs'
2026-03-30 15:12:26 | DEBUG    | BlogApp.Agent | [RESEARCH] Tavily search — query='AMD Radeon RX 6000 series comparison 2026'
2026-03-30 15:12:26 | DEBUG    | BlogApp.Agent | [RESEARCH] Tavily search — query='Top 5 GPUs for machine learning in 2026'
2026-03-30 15:12:26 | DEBUG    | BlogApp.Agent | [RESEARCH] Tavily search — query='Comparison of GPU prices in 2026'
2026-03-30 15:12:26 | DEBUG    | BlogApp.Agent | [RESEARCH] Tavily search — query='New GPU releases in Q2 2026'
2026-03-30 15:12:28 | INFO     | BlogApp.Agent | [RESEARCH] Total raw results: 36 (2.50s)
2026-03-30 15:18:03 | INFO     | BlogApp.Agent | [RESEARCH] Evidence after deduplication: 7 items
2026-03-30 15:18:03 | INFO     | BlogApp.Agent | [RESEARCH] ── Research node complete ───────────────────────────
2026-03-30 15:18:03 | INFO     | BlogApp.Agent | [ORCH] ── Entering orchestrator node ──────────────────────
2026-03-30 15:18:03 | INFO     | BlogApp.Agent | [ORCH] Current date (IST): 2026-03-30 | Time: 15:18:03 | Year: 2026
2026-03-30 15:18:03 | INFO     | BlogApp.Agent | [ORCH] Planning attempt 1/3...
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [ORCH] Plan accepted — 8 tasks | 'A Comprehensive Guide to Modern GPUs in 2026'
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [ORCH] ── Orchestrator node complete ─────────────────────────
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [DISPATCHER] Dispatching workers...
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] ── Task 1: 'Introduction to Modern GPUs'
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] ── Task 2: 'GPU Manufacturers in 2026'
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] ── Task 3: 'NVIDIA GPUs in 2026'
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] ── Task 4: 'Intel GPUs in 2026'
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] ── Task 5: 'AMD GPUs in 2026'
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] ── Task 6: 'GPU Performance and Power Consumption'
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] ── Task 7: 'Edge Cases and Failure Modes'
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] ── Task 8: 'Debugging and Observability Tips'
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] Current date (IST): 2026-03-30 | Time: 15:21:27 | Year: 2026
2026-03-30 15:21:27 | INFO     | BlogApp.Agent | [WORKER] Current date (IST): 2026-03-30 | Time: 15:21:27 | Year: 2026
